event_type,event_cause,requires_road_closure,corridor,priority,police_station,latitude,longitude,hour,dow,month,duration_min,duration_bucket
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0303304,77.5372822,11,6,3,60.872188933333334,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Shivajinagar,12.9843032,77.6029397,23,3,2,55.578412783333334,<=1hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0423323,77.5489953,1,4,2,24.837310600000002,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9889559,77.5078589,1,4,2,53.36274408333334,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Hennuru,13.0446549,77.6434811,1,4,2,26.506782533333332,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jayanagara,12.9171178,77.5851136,1,4,2,26.544809666666666,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.95410975,77.54372584,2,4,2,51.91649708333333,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9537342,77.5426696,3,4,2,68.26804354999999,1-6hr
planned,construction,False,Non-corridor,Low,HAL Old Airport,12.9363031,77.7054752,4,4,2,2.2817703166666665,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sheshadripuram,12.9919839,77.5753274,21,6,3,43.907065366666664,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.S. Layout,12.9115311,77.5531343,5,4,2,6.4820150000000005,<=1hr
unplanned,vehicle_breakdown,False,CBD 1,High,Shivajinagar,12.9809837,77.6111124,6,4,2,13.161401233333333,<=1hr
unplanned,others,False,Bannerghata Road,High,Hulimavu,12.8771996,77.59532,7,4,2,28.348933666666667,<=1hr
unplanned,others,False,Magadi Road,High,Magadi Road,12.9773929,77.5641878,6,2,11,123973.85654771667,>24hr
unplanned,pot_holes,False,Non-corridor,Low,Adugodi,12.9297295,77.6329641,20,4,2,69853.97066598333,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9767271,77.5139048,20,4,2,20.946314283333333,<=1hr
unplanned,vehicle_breakdown,False,ORR West 1,High,J.P. Nagar,12.9063191,77.5869003,20,4,2,54.41555578333334,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9928216,77.5834901,0,5,2,27.87250365,<=1hr
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9889708,77.5078533,1,5,2,55.317655916666666,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.919975,77.6200246,3,5,2,70.40309615,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9507688,77.6995792,4,5,2,64.34689078333334,1-6hr
unplanned,water_logging,False,ORR West 1,High,K.S. Layout,12.9123815,77.5672185,3,5,2,245.19777885,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8701487,77.6533914,5,5,2,18.99817295,<=1hr
unplanned,others,False,Hennur Main Road,High,Hennuru,13.0412633,77.6224617,6,5,2,4156.1516019,>24hr
unplanned,road_conditions,False,Magadi Road,High,Magadi Road,12.9750673,77.5522502,6,5,2,10024.195976733334,>24hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Jeevanbheemanagar,12.9823019,77.6333868,7,5,2,5.209710783333334,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9531858,77.5418331,8,5,2,77.41273774999999,1-6hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Halasur,12.9610365,77.6383557,11,5,2,69.93821856666666,1-6hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Byatarayanapura,12.9528091,77.5374448,18,5,2,35.05276381666667,<=1hr
unplanned,accident,False,Non-corridor,Low,Chikkajala,13.1330567,77.695735,19,5,2,52.07746276666667,<=1hr
unplanned,construction,True,Non-corridor,Low,R.T. Nagar,12.9985422,77.6004573,16,5,2,9464.670240516665,>24hr
unplanned,construction,True,Non-corridor,Low,R.T. Nagar,12.9957499,77.6019535,16,5,2,9458.491297233333,>24hr
unplanned,others,False,Non-corridor,Low,Upparpet,12.9747652,77.5770774,21,5,2,17.6889574,<=1hr
unplanned,others,False,ORR West 1,High,K.S. Layout,12.9125622,77.5673106,0,6,2,13.282436566666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Upparpet,12.9735163,77.5797975,21,5,2,33.299465850000004,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0288936,77.5401833,23,5,2,64.56195151666667,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9234922,77.61877,0,6,2,35.21883235,<=1hr
unplanned,others,False,Non-corridor,Low,Ashok Nagar,12.9560396,77.6211669,1,6,2,31.519939366666666,<=1hr
unplanned,congestion,False,Hennur Main Road,High,Hennuru,13.0413786,77.621576,0,6,2,108.22733615,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9700189,77.587367,2,6,2,2.2310387166666668,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9662158,77.6066903,3,6,2,57.2864581,<=1hr
unplanned,vehicle_breakdown,False,Bannerghata Road,High,Mico Layout,12.8906153,77.598287,2,6,2,61.725270716666664,1-6hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,Electronic City,12.8387034,77.677288,3,6,2,144.07803846666667,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9670049,77.5880678,5,6,2,9.91719885,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9873679,77.5880617,4,6,2,95.13714321666666,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Chikkajala,13.1405683,77.6175583,5,6,2,36.75851303333333,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9661525,77.606514,5,6,2,135.56645735,1-6hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0429419,77.5510705,4,6,2,175.78652098333333,1-6hr
unplanned,vehicle_breakdown,True,Mysore Road,High,Halasuru Gate,12.9698083,77.5870921,6,6,2,13.030755666666666,<=1hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9899532,77.5027422,6,6,2,29.79472086666667,<=1hr
unplanned,pot_holes,False,Bannerghata Road,High,Hulimavu,12.8806254,77.5963183,22,4,12,102833.99944341667,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,12.9982874,77.584033,7,6,2,23.743930483333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0187546,77.5575815,7,6,2,50.50448333333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0391447,77.5200292,7,6,2,29.0898873,<=1hr
unplanned,pot_holes,False,Bannerghata Road,High,Hulimavu,12.8893226,77.5978201,22,4,12,102846.21007205,>24hr
unplanned,vehicle_breakdown,False,CBD 2,High,Cubbon Park,12.9832629,77.5970564,8,6,2,15.373663483333333,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8779683,77.6468617,20,6,2,88.63287516666666,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9663203,77.6067507,20,6,2,85.63499211666667,1-6hr
unplanned,accident,False,Non-corridor,Low,V.V.Puram (C.Pet),12.959984,77.5719862,1,0,2,31.814843783333334,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0065695,77.5785283,0,0,2,16.525977933333333,<=1hr
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9900947,77.5035716,0,0,2,8530.49384115,>24hr
unplanned,water_logging,False,Non-corridor,Low,K.R. Pura,13.0103336,77.697394,1,0,2,1838.5423807833333,>24hr
unplanned,road_conditions,False,West of Chord Road,High,Malleshwaram,13.012515,77.55441,5,0,2,48498.548129383336,>24hr
unplanned,vehicle_breakdown,False,ORR East 2,High,Banaswadi,12.99965,77.67486,20,0,2,5.492729283333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.04013,77.5187098,23,6,3,71.25627258333334,1-6hr
unplanned,tree_fall,False,Non-corridor,Low,K.R. Pura,13.0079479,77.6923977,19,0,2,2289.517529416667,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jayanagara,12.9169884,77.5864023,23,6,3,66.43240593333333,1-6hr
unplanned,others,True,Non-corridor,Low,Upparpet,12.9780361,77.5844453,23,0,2,17.762820299999998,<=1hr
unplanned,others,False,Non-corridor,Low,Jayanagara,12.9169501,77.5883272,2,0,3,60.46577085,1-6hr
unplanned,vehicle_breakdown,True,Mysore Road,High,Chamarajpet,12.9611979,77.558602,2,1,2,112.05360535,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jayanagara,12.9170026,77.5888015,2,0,3,55.35562983333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0189656,77.5838671,2,1,2,146.3850152,1-6hr
unplanned,vehicle_breakdown,False,Bannerghata Road,High,Mico Layout,12.8925839,77.5999375,3,0,3,86.29304546666667,1-6hr
unplanned,pot_holes,False,Magadi Road,High,Kamakshipalya,12.9895592,77.5017408,4,0,3,11570.262349683333,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9689732,77.5875001,5,1,2,110.00090083333333,1-6hr
unplanned,congestion,False,Hennur Main Road,High,Hennuru,13.041398,77.6223102,5,1,2,115.77675745,1-6hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Rajajinagar,12.997975,77.553098,8,1,2,43.553649566666664,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0389423,77.5198575,9,0,3,7.989997,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0074068,77.6894547,8,1,2,8.7919678,<=1hr
unplanned,accident,True,Mysore Road,High,Byatarayanapura,12.9556017,77.5456522,10,1,2,39.028780866666665,<=1hr
unplanned,construction,False,Bellary Road 2,High,Yelahanka,13.096255,77.600185,19,1,1,50006.927484683336,>24hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0353033,77.52756,11,1,2,9.854202483333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0829633,77.59313,12,1,2,105.73423235,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.935647,77.6933481,17,1,2,82.21110071666666,1-6hr
unplanned,accident,False,ORR North 1,High,Banaswadi,13.0091574,77.6622936,20,1,2,41.37271345,<=1hr
unplanned,construction,False,Non-corridor,Low,Yelahanka,13.1173777,77.5777874,21,1,2,1381.6930457333333,6-24hr
unplanned,accident,False,Non-corridor,Low,Basavanagudi,12.9433634,77.5778127,21,1,2,43.65988791666667,<=1hr
unplanned,accident,False,Non-corridor,Low,Basavanagudi,12.9434044,77.5778786,21,1,2,41.838232833333336,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0193245,77.5529483,23,1,2,22.2301904,<=1hr
unplanned,water_logging,False,Non-corridor,Low,R.T. Nagar,12.9959395,77.5959461,21,0,3,123.31325763333332,1-6hr
unplanned,pot_holes,False,Non-corridor,Low,Yelahanka,13.1029761,77.5856628,21,0,3,3388.1434261833333,>24hr
unplanned,pot_holes,False,Non-corridor,Low,Yelahanka,13.1028933,77.5855267,21,0,3,3391.064447516667,>24hr
unplanned,others,False,Non-corridor,Low,Peenya,13.025746,77.5210641,23,1,2,15.814499816666666,<=1hr
unplanned,others,False,Non-corridor,Low,Upparpet,12.9795816,77.5819175,0,2,2,1670.6858849166667,>24hr
unplanned,others,False,Mysore Road,High,Ashok Nagar,12.9618689,77.596462,0,2,2,23236.377036383332,>24hr
unplanned,construction,False,Old Airport Road,High,HAL Old Airport,12.9543416,77.6804399,2,2,2,54961.13256288333,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9665342,77.5050712,3,2,2,7.453080083333333,<=1hr
unplanned,accident,False,Airport New South Road,High,Pulikeshinagar(F.Town),13.0036663,77.6171413,1,2,2,68.80150233333333,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9378809,77.5211092,4,2,2,111.61205211666667,1-6hr
unplanned,road_conditions,False,Magadi Road,High,Kamakshipalya,12.989572,77.5016956,22,0,3,7234.8082011999995,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Ashok Nagar,12.9680089,77.6004777,5,2,2,125.65330900000001,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Banaswadi,12.9982847,77.6722483,0,1,3,38.49233733333333,<=1hr
unplanned,vehicle_breakdown,False,IRR(Thanisandra road),High,Adugodi,12.93753,77.6274494,0,1,3,91.30090236666666,1-6hr
unplanned,tree_fall,False,Non-corridor,Low,Chamarajpet,12.9715101,77.5684949,23,0,3,26395.0427895,>24hr
unplanned,pot_holes,False,Bannerghata Road,High,Hulimavu,12.8602848,77.5902661,6,2,2,14096.174460083334,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasuru Gate,12.9723745,77.5866446,6,2,2,19.639472016666666,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1036169,77.6005732,2,1,3,59.57834488333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0292785,77.5396722,7,2,2,12.384581016666667,<=1hr
unplanned,vehicle_breakdown,False,Bannerghata Road,High,Hulimavu,12.8570928,77.5889739,8,2,2,16.992135533333332,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Kamakshipalya,12.9875536,77.4751319,3,1,3,13.267902833333332,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.1340883,77.616595,18,2,2,25.298768399999997,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.92118559,77.62042489,19,2,2,2.2634015499999998,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0466837,77.5019219,20,2,2,25.79376715,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.92115128,77.62051642,21,2,2,12.6312672,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0160987,77.562282,21,2,2,16.656762166666667,<=1hr
unplanned,construction,False,Non-corridor,Low,Yelahanka,13.1188317,77.577265,20,2,2,1311.6875813333331,6-24hr
unplanned,others,False,Hennur Main Road,High,Hennuru,13.0414005,77.6226506,21,2,2,8581.651106383333,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jalahalli,13.0567366,77.5467281,4,1,3,6.593964850000001,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9520767,77.540499,21,2,2,45.96836663333333,<=1hr
unplanned,vehicle_breakdown,False,ORR East 2,High,Mahadevapura,12.9884265,77.6894444,22,2,2,42.19713446666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,High ground,12.9939612,77.5957973,22,2,2,54.65853513333333,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0264,77.544019,22,2,2,67.62782723333333,1-6hr
unplanned,others,False,Bellary Road 1,High,Sadashivanagar,12.9999193,77.583985,5,1,3,122.96864301666666,1-6hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Jeevanbheemanagar,12.9594917,77.6529369,5,1,3,113.27622685,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0188053,77.553156,23,2,2,66.48960311666666,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9667558,77.5875476,0,3,2,79.15418580000001,1-6hr
unplanned,accident,False,Bellary Road 2,High,Yelahanka,13.1067566,77.6006731,2,3,2,22.644470733333332,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jayanagara,12.9235986,77.5803287,2,3,2,95.58107615,1-6hr
unplanned,others,False,Non-corridor,Low,Rajajinagar,13.0209014,77.5287807,2,3,2,3.5981080333333333,<=1hr
unplanned,vehicle_breakdown,False,Bannerghata Road,High,Jayanagara,12.9169898,77.5968145,6,1,3,35.7911427,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.021709,77.5519174,6,1,3,84.46969001666666,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9255742,77.6174592,5,3,2,14.2335291,<=1hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Jeevanbheemanagar,12.9844596,77.6412874,4,3,2,33.554378899999996,<=1hr
unplanned,vehicle_breakdown,False,Varthur Road,High,Whitefield,12.95566159,77.72065301,5,3,2,30.59855698333333,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9225247,77.6194594,5,3,2,59.47093031666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Banashankari,12.92108,77.5734531,6,3,2,28.422718233333335,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0141472,77.5704446,7,3,2,46.03317931666666,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0288605,77.54001,10,1,3,105.15403339999999,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9575137,77.5522652,19,1,3,97.20824538333333,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Chikkajala,13.147734,77.6187076,8,3,2,35.270044866666666,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9541423,77.5436141,9,3,2,24.78094095,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.9480623,77.5985345,8,3,2,103.95695343333334,1-6hr
unplanned,others,False,Mysore Road,High,Byatarayanapura,12.9520172,77.544036,9,3,2,7852.317056133334,>24hr
unplanned,vehicle_breakdown,False,ORR North 1,High,Banaswadi,13.01898142,77.65531138,19,1,3,76.73107366666666,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Kodigehalli,13.0360276,77.5892476,19,1,3,25.963968299999998,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0289783,77.540115,10,3,2,47.135134183333335,<=1hr
unplanned,others,False,Non-corridor,Low,Yelahanka,13.1198,77.576805,20,3,2,2024.4999115666665,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Devanahalli Airport,13.2572966,77.7126622,19,3,2,41.44027543333333,<=1hr
unplanned,accident,False,Bellary Road 1,High,Kodigehalli,13.0251258,77.5852107,20,3,2,52.424526316666665,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9255403,77.6175176,20,1,3,21.590795766666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sheshadripuram,12.9826166,77.569553,20,1,3,149.32047236666668,1-6hr
unplanned,vehicle_breakdown,False,ORR West 1,High,J.P. Nagar,12.9047523,77.5857161,20,3,2,21.186916433333334,<=1hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Shivajinagar,12.9765795,77.611037,20,3,2,64.23054711666667,1-6hr
planned,procession,True,Non-corridor,Low,K.R. Pura,13.0162183,77.7092396,21,1,3,6.63138725,<=1hr
unplanned,road_conditions,False,Bellary Road 2,High,Yelahanka,13.1037653,77.6013994,0,4,3,17146.48260291667,>24hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9389553,77.6945893,22,1,3,10.150801150000001,<=1hr
unplanned,tree_fall,False,Non-corridor,Low,Halasuru Gate,12.9720969,77.5867421,22,1,3,29120.036457983333,>24hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9383509,77.6945235,22,1,3,146.0768349,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Kamakshipalya,12.9887505,77.4724214,0,4,3,73.34186823333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Electronic City,12.8399445,77.6769171,23,1,3,56.471942150000004,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9684836,77.5874438,1,2,3,63.264801049999996,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9648556,77.5860566,1,2,3,2.348085033333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jayanagara,12.916946,77.5871065,4,4,3,111.59204438333333,1-6hr
unplanned,others,False,Varthur Road,High,Whitefield,12.9559471,77.7290451,5,4,3,99.1271216,1-6hr
unplanned,vehicle_breakdown,False,Hennur Main Road,High,Hennuru,13.0622879,77.6333968,5,4,3,46.373055349999994,<=1hr
unplanned,tree_fall,False,Non-corridor,Low,Adugodi,12.9250715,77.6375839,3,2,3,16.442733933333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sheshadripuram,12.9879187,77.5741471,7,4,3,48.24556945,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0469513,77.5010307,7,4,3,23.094677766666667,<=1hr
unplanned,vehicle_breakdown,False,Old Madras Road,High,Shivajinagar,12.9775143,77.608447,9,4,3,10.697492350000001,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.08313,77.5938833,10,4,3,61.77526506666666,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9250539,77.6180915,19,4,3,89.98981611666666,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9664716,77.5949491,4,2,3,44.60061098333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasur,12.9655901,77.6195322,21,4,3,102.37431906666667,1-6hr
unplanned,others,False,Hosur Road,High,Madiwala,12.9225895,77.6192286,20,4,3,330.18084595,1-6hr
unplanned,tree_fall,False,Tumkur Road,High,Yeshwanthpura,13.0298298,77.5386426,5,2,3,239.99684209999998,1-6hr
unplanned,construction,True,Bellary Road 1,High,Kodigehalli,13.0248346,77.5824579,21,4,3,17719.356407383333,>24hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Jalahalli,13.0405183,77.5443817,22,4,3,83.04273458333334,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9528879,77.5410156,2,5,3,17.988405883333332,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,High ground,12.9929454,77.5952517,3,5,3,120.1229665,1-6hr
unplanned,others,False,ORR North 1,High,Hennuru,13.0412733,77.6152267,6,2,3,31801.64129331667,>24hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9898458,77.5026764,4,5,3,15.682897033333335,<=1hr
unplanned,vehicle_breakdown,False,ORR East 2,High,HAL Old Airport,12.9687152,77.7011103,6,2,3,18.770652916666666,<=1hr
