event_cause,corridor,requires_road_closure,duration_bucket,duration_min
others,Non-corridor,True,<=1hr,51.695509916666666
vehicle_breakdown,ORR North 2,False,<=1hr,23.54380595
vehicle_breakdown,Hosur Road,False,1-6hr,65.48031155
vehicle_breakdown,Non-corridor,False,1-6hr,66.91385481666667
others,Non-corridor,False,<=1hr,9.63680495
vehicle_breakdown,ORR East 1,False,<=1hr,30.901282016666666
vehicle_breakdown,Old Madras Road,False,<=1hr,36.214431233333336
construction,ORR East 2,False,>24hr,31877.127884183334
vehicle_breakdown,Tumkur Road,False,<=1hr,49.94344546666667
pot_holes,Non-corridor,False,<=1hr,19.206614733333332
tree_fall,Non-corridor,True,<=1hr,59.84010705
vehicle_breakdown,Hosur Road,False,1-6hr,99.30421715000001
pot_holes,Non-corridor,False,<=1hr,17.4932504
pot_holes,Non-corridor,False,<=1hr,14.928576566666667
pot_holes,Non-corridor,False,<=1hr,15.4770977
pot_holes,Non-corridor,False,<=1hr,16.411283
pot_holes,Non-corridor,False,<=1hr,16.9942509
pot_holes,Non-corridor,False,<=1hr,18.3650141
pot_holes,Non-corridor,False,<=1hr,14.3002825
pot_holes,Non-corridor,False,<=1hr,12.506670883333333
pot_holes,Non-corridor,False,<=1hr,13.0632383
pot_holes,Non-corridor,False,<=1hr,9.021900033333333
pot_holes,Non-corridor,False,<=1hr,9.87261625
vehicle_breakdown,Tumkur Road,False,<=1hr,47.03375918333334
vehicle_breakdown,Non-corridor,False,1-6hr,129.54430614999998
vehicle_breakdown,Bellary Road 2,False,1-6hr,61.873340950000006
vehicle_breakdown,Non-corridor,False,<=1hr,30.303397416666666
vehicle_breakdown,Tumkur Road,False,<=1hr,45.28342463333333
pot_holes,Mysore Road,False,>24hr,12989.914754183334
tree_fall,Non-corridor,True,>24hr,5696.365478299999
vehicle_breakdown,ORR East 1,False,<=1hr,18.49158505
tree_fall,Non-corridor,True,1-6hr,123.11069673333333
tree_fall,ORR North 1,False,<=1hr,27.822454966666665
vehicle_breakdown,Non-corridor,False,<=1hr,29.09114751666667
tree_fall,Airport New South Road,False,<=1hr,55.80160463333333
vehicle_breakdown,ORR East 1,False,1-6hr,147.82595933333332
vehicle_breakdown,West of Chord Road,False,<=1hr,27.245910016666667
water_logging,ORR North 1,False,1-6hr,80.64387239999999
vehicle_breakdown,Old Airport Road,False,1-6hr,118.12879753333333
water_logging,Non-corridor,False,6-24hr,831.3955135166667
water_logging,Non-corridor,False,>24hr,2397.0427186
water_logging,Mysore Road,True,>24hr,6867.212884783334
vehicle_breakdown,Magadi Road,False,<=1hr,32.77034728333334
vehicle_breakdown,Magadi Road,False,<=1hr,43.28897356666666
tree_fall,Mysore Road,True,1-6hr,185.27675816666667
water_logging,Non-corridor,False,>24hr,7171.72163575
others,ORR East 2,False,<=1hr,52.82519771666667
water_logging,Non-corridor,False,<=1hr,33.98230143333333
tree_fall,Non-corridor,False,1-6hr,62.629011799999994
tree_fall,West of Chord Road,False,<=1hr,2.361166116666667
water_logging,Mysore Road,False,6-24hr,841.5602696333333
water_logging,Non-corridor,False,<=1hr,31.003522133333334
tree_fall,Mysore Road,True,>24hr,2161.8970669833334
water_logging,Non-corridor,True,>24hr,6522.521589333333
water_logging,Non-corridor,False,1-6hr,70.98094761666667
tree_fall,West of Chord Road,False,>24hr,10957.913571666666
water_logging,Non-corridor,False,6-24hr,846.7670525833333
congestion,Non-corridor,False,1-6hr,125.9162801
vehicle_breakdown,Non-corridor,False,1-6hr,108.5029804
vehicle_breakdown,Bellary Road 1,False,<=1hr,27.2819623
water_logging,Non-corridor,False,1-6hr,81.68219065
accident,Non-corridor,True,<=1hr,28.093455249999998
water_logging,ORR East 2,False,>24hr,26221.808463183334
water_logging,CBD 2,False,>24hr,25252.723536983332
vehicle_breakdown,Non-corridor,False,<=1hr,23.377118366666664
construction,ORR East 2,False,6-24hr,397.89829058333333
road_conditions,Mysore Road,True,>24hr,3223.2303516666666
road_conditions,Bellary Road 1,False,>24hr,7791.301535483333
vehicle_breakdown,Non-corridor,False,<=1hr,57.63663505
water_logging,CBD 2,False,>24hr,10723.09310745
accident,Tumkur Road,False,1-6hr,62.21196405
tree_fall,Non-corridor,False,6-24hr,486.97046405000003
vehicle_breakdown,Hosur Road,False,<=1hr,46.13815655
tree_fall,Mysore Road,False,>24hr,17396.592224916665
others,Non-corridor,False,<=1hr,57.6405702
vehicle_breakdown,Bellary Road 1,False,1-6hr,115.88590868333334
vehicle_breakdown,Tumkur Road,False,1-6hr,105.8915411
pot_holes,Magadi Road,False,>24hr,10585.196077633333
tree_fall,Non-corridor,False,<=1hr,40.36682893333333
tree_fall,Non-corridor,True,<=1hr,29.77319076666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,10.81146455
vehicle_breakdown,Bannerghata Road,False,1-6hr,79.09793438333332
vehicle_breakdown,ORR West 1,False,<=1hr,15.052173633333332
pot_holes,Old Madras Road,False,>24hr,9236.96378575
pot_holes,Non-corridor,False,>24hr,12671.138812449999
vehicle_breakdown,ORR East 2,False,<=1hr,27.418236333333333
vehicle_breakdown,ORR East 1,False,<=1hr,30.649880516666666
pot_holes,Hosur Road,False,>24hr,151114.12124263335
vehicle_breakdown,Non-corridor,True,<=1hr,50.121874866666666
vehicle_breakdown,Magadi Road,False,1-6hr,60.88455116666667
vehicle_breakdown,Non-corridor,False,<=1hr,32.11716358333334
vehicle_breakdown,Old Madras Road,False,<=1hr,18.52816173333333
others,Bellary Road 1,False,6-24hr,1273.2366011333334
vehicle_breakdown,Non-corridor,False,<=1hr,40.622727166666664
vehicle_breakdown,Hosur Road,False,1-6hr,107.0100683
vehicle_breakdown,Non-corridor,False,<=1hr,45.149276816666664
tree_fall,Non-corridor,True,1-6hr,107.3134921
vehicle_breakdown,Non-corridor,False,<=1hr,6.343955466666667
vehicle_breakdown,Mysore Road,False,1-6hr,97.06916886666666
pot_holes,ORR West 1,False,1-6hr,109.25430580000001
vehicle_breakdown,Non-corridor,True,<=1hr,16.730086149999998
vehicle_breakdown,Non-corridor,False,1-6hr,109.45861035
tree_fall,West of Chord Road,False,>24hr,3476.3552569333333
water_logging,Mysore Road,False,>24hr,23233.950044716665
pot_holes,Non-corridor,False,>24hr,4871.568496116667
vehicle_breakdown,Tumkur Road,False,<=1hr,2.0504059
vehicle_breakdown,Non-corridor,False,<=1hr,19.155355633333333
vehicle_breakdown,Hosur Road,False,<=1hr,22.957331716666665
others,Bellary Road 1,False,<=1hr,21.594104683333335
vehicle_breakdown,Non-corridor,False,1-6hr,123.76114394999999
vehicle_breakdown,Non-corridor,False,<=1hr,12.062376916666667
vehicle_breakdown,Non-corridor,False,1-6hr,110.94811854999999
vehicle_breakdown,Bellary Road 1,False,<=1hr,19.97699008333333
vehicle_breakdown,Non-corridor,False,<=1hr,33.289917816666666
vehicle_breakdown,Tumkur Road,False,1-6hr,86.64108061666667
vehicle_breakdown,Non-corridor,False,<=1hr,4.059924333333333
pot_holes,Non-corridor,False,>24hr,3975.1130913166667
vehicle_breakdown,Non-corridor,True,<=1hr,8.768508033333335
others,Non-corridor,False,1-6hr,101.6763598
pot_holes,Non-corridor,False,>24hr,5814.187975433333
tree_fall,Non-corridor,False,>24hr,8425.193067016668
vehicle_breakdown,Old Airport Road,False,1-6hr,122.7237518
vehicle_breakdown,Non-corridor,False,1-6hr,90.95861588333334
vehicle_breakdown,Bellary Road 1,False,<=1hr,24.24073986666667
vehicle_breakdown,ORR North 2,False,<=1hr,41.59923455
vehicle_breakdown,Mysore Road,False,<=1hr,18.0877439
others,Hosur Road,False,>24hr,136390.37416978335
others,IRR(Thanisandra road),False,1-6hr,65.08393731666666
construction,Non-corridor,False,>24hr,2963.87893805
vehicle_breakdown,Magadi Road,False,<=1hr,15.24906015
vehicle_breakdown,Non-corridor,False,1-6hr,131.94412271666667
others,Tumkur Road,False,1-6hr,92.57581136666666
accident,Bellary Road 2,False,1-6hr,111.00052843333333
vehicle_breakdown,ORR North 2,False,1-6hr,75.40505538333333
vehicle_breakdown,Non-corridor,False,1-6hr,68.49113005
others,Bellary Road 1,False,>24hr,2439.674774333333
others,Bellary Road 2,False,>24hr,14632.123789016665
vehicle_breakdown,Old Airport Road,False,1-6hr,74.84090605
others,Non-corridor,False,1-6hr,235.79430155
vehicle_breakdown,ORR East 1,False,1-6hr,145.02591746666667
vehicle_breakdown,Old Airport Road,True,<=1hr,14.23674055
vehicle_breakdown,ORR North 1,False,<=1hr,37.87514003333333
vehicle_breakdown,Bellary Road 1,False,1-6hr,136.31685245
others,ORR North 2,False,<=1hr,30.405308533333333
water_logging,Bannerghata Road,False,>24hr,2414.280303016667
vehicle_breakdown,Mysore Road,False,<=1hr,40.551200216666665
vehicle_breakdown,Bannerghata Road,False,<=1hr,37.75064423333333
vehicle_breakdown,Bellary Road 1,False,1-6hr,79.2974488
vehicle_breakdown,Mysore Road,False,<=1hr,35.1868439
vehicle_breakdown,Mysore Road,False,1-6hr,70.84477651666666
vehicle_breakdown,Mysore Road,False,<=1hr,38.20066928333333
others,Bellary Road 2,False,1-6hr,241.04827926666667
vehicle_breakdown,Varthur Road,False,<=1hr,46.857148433333336
vehicle_breakdown,Non-corridor,False,1-6hr,64.38512095
tree_fall,Tumkur Road,False,6-24hr,625.2399286
vehicle_breakdown,Bellary Road 1,False,<=1hr,15.27002655
others,Hosur Road,True,>24hr,21489.385033799997
vehicle_breakdown,Old Madras Road,False,<=1hr,58.26014678333333
vehicle_breakdown,Old Madras Road,False,<=1hr,34.93423536666667
vehicle_breakdown,Tumkur Road,False,<=1hr,59.305708083333336
vehicle_breakdown,ORR East 1,False,1-6hr,110.08692461666666
vehicle_breakdown,Mysore Road,False,1-6hr,115.65848086666666
vehicle_breakdown,Non-corridor,False,<=1hr,11.757047016666666
vehicle_breakdown,Mysore Road,False,<=1hr,41.90043643333333
others,Non-corridor,False,<=1hr,48.774039916666666
vehicle_breakdown,Non-corridor,False,1-6hr,61.62912321666667
vehicle_breakdown,Bellary Road 1,False,1-6hr,165.32164101666666
vehicle_breakdown,Tumkur Road,False,<=1hr,36.63884388333334
water_logging,ORR North 1,False,>24hr,4332.938050933333
water_logging,Bellary Road 1,False,1-6hr,166.96345176666668
water_logging,Non-corridor,False,1-6hr,200.69236025
tree_fall,ORR North 1,True,1-6hr,91.21919121666666
tree_fall,Non-corridor,True,6-24hr,925.7372646833334
water_logging,Non-corridor,False,6-24hr,1006.1655060333334
tree_fall,ORR North 1,True,>24hr,1460.2014964666666
water_logging,Bellary Road 1,False,<=1hr,47.057578199999995
water_logging,Tumkur Road,False,1-6hr,290.6539000166667
others,Non-corridor,False,6-24hr,995.1403278833333
water_logging,Non-corridor,False,>24hr,8085.1825991999995
water_logging,Mysore Road,False,<=1hr,41.50739275
tree_fall,Non-corridor,True,6-24hr,910.6879625166667
water_logging,Varthur Road,False,>24hr,4336.9783851
water_logging,Bellary Road 2,False,>24hr,2770.8328553166666
tree_fall,Tumkur Road,False,1-6hr,266.31099951666664
water_logging,Non-corridor,False,<=1hr,30.881768916666665
tree_fall,Non-corridor,False,<=1hr,18.83196996666667
water_logging,Tumkur Road,False,<=1hr,22.479101616666664
vehicle_breakdown,Tumkur Road,False,<=1hr,27.599997716666667
tree_fall,West of Chord Road,False,<=1hr,33.88522995
vehicle_breakdown,Tumkur Road,False,<=1hr,14.710999483333334
vehicle_breakdown,West of Chord Road,False,<=1hr,40.58120198333334
tree_fall,Non-corridor,True,<=1hr,32.49691728333333
vehicle_breakdown,Bellary Road 2,False,<=1hr,20.8340875
others,West of Chord Road,False,1-6hr,72.12592303333332
vehicle_breakdown,Bellary Road 2,False,1-6hr,96.70297571666667
construction,Non-corridor,False,<=1hr,46.820458583333334
others,Non-corridor,False,1-6hr,63.648181349999994
tree_fall,Non-corridor,True,>24hr,4537.371423233333
water_logging,Mysore Road,False,>24hr,10561.752009716667
vehicle_breakdown,Mysore Road,False,<=1hr,48.24166831666666
tree_fall,Non-corridor,False,<=1hr,1.08053705
vehicle_breakdown,Non-corridor,False,<=1hr,25.400898083333335
tree_fall,Non-corridor,True,1-6hr,90.36818116666667
others,Bellary Road 1,False,1-6hr,72.40414826666667
vehicle_breakdown,Non-corridor,False,1-6hr,86.31497898333333
vehicle_breakdown,Bannerghata Road,False,1-6hr,122.30917251666666
tree_fall,Non-corridor,False,>24hr,1470.0430083666665
tree_fall,Non-corridor,False,>24hr,1440.6003920833332
tree_fall,Non-corridor,False,>24hr,2916.2087200166666
vehicle_breakdown,Non-corridor,False,<=1hr,21.402474516666665
vehicle_breakdown,Bellary Road 1,False,1-6hr,95.43600070000001
tree_fall,Non-corridor,False,6-24hr,1411.9529853499998
vehicle_breakdown,Bellary Road 2,False,<=1hr,1.8602064833333332
pot_holes,ORR East 1,False,6-24hr,1197.5816577
pot_holes,Magadi Road,False,>24hr,20291.09973156667
vehicle_breakdown,Varthur Road,False,<=1hr,14.215710583333333
vehicle_breakdown,Non-corridor,False,<=1hr,30.141555516666664
vehicle_breakdown,Non-corridor,False,<=1hr,39.16560811666667
vehicle_breakdown,Bellary Road 1,False,<=1hr,35.277599050000006
pot_holes,Non-corridor,True,1-6hr,226.26411701666666
vehicle_breakdown,Tumkur Road,False,1-6hr,112.07015633333334
accident,Bellary Road 2,False,1-6hr,61.258163683333336
vehicle_breakdown,Non-corridor,False,<=1hr,21.601343216666667
vehicle_breakdown,ORR North 2,False,1-6hr,123.6661835
vehicle_breakdown,Mysore Road,False,<=1hr,2.5509378833333334
vehicle_breakdown,Tumkur Road,False,<=1hr,25.809777583333336
construction,Non-corridor,False,>24hr,18559.315100633332
vehicle_breakdown,Non-corridor,False,<=1hr,40.9466631
pot_holes,Tumkur Road,False,>24hr,1924.8340301833334
vehicle_breakdown,Non-corridor,False,<=1hr,24.558310283333334
vehicle_breakdown,Mysore Road,False,1-6hr,76.01981826666666
vehicle_breakdown,Non-corridor,False,<=1hr,27.298359316666666
vehicle_breakdown,Non-corridor,False,<=1hr,19.6133014
vehicle_breakdown,Tumkur Road,True,<=1hr,22.866417416666664
vehicle_breakdown,Mysore Road,False,<=1hr,4.514547266666667
vehicle_breakdown,Bellary Road 1,False,1-6hr,65.88227233333333
vehicle_breakdown,Magadi Road,False,1-6hr,65.73336365
water_logging,ORR East 1,False,>24hr,11104.434482216666
water_logging,Bannerghata Road,False,>24hr,16643.272840050002
water_logging,Bannerghata Road,False,<=1hr,48.68090058333333
vehicle_breakdown,Non-corridor,False,1-6hr,61.2069801
water_logging,Hosur Road,False,1-6hr,142.49620595
water_logging,Hosur Road,False,1-6hr,142.60774456666667
water_logging,Bannerghata Road,False,>24hr,16633.550229700002
tree_fall,Non-corridor,True,<=1hr,16.979280016666667
water_logging,Non-corridor,False,<=1hr,40.03074528333333
tree_fall,ORR West 1,False,1-6hr,72.61775473333334
tree_fall,Non-corridor,True,1-6hr,96.0607281
tree_fall,Non-corridor,False,6-24hr,1393.53298145
vehicle_breakdown,Non-corridor,True,<=1hr,32.297003716666666
water_logging,Hosur Road,False,<=1hr,49.00152443333333
water_logging,ORR West 1,False,6-24hr,1373.5644947333335
tree_fall,Hosur Road,True,>24hr,5581.945785433333
water_logging,Bannerghata Road,False,>24hr,8107.59154595
water_logging,Bannerghata Road,False,>24hr,9920.083762916667
water_logging,Non-corridor,False,<=1hr,16.5208074
tree_fall,Non-corridor,True,6-24hr,548.7531228
tree_fall,Non-corridor,False,6-24hr,1320.4380149333333
tree_fall,Non-corridor,True,6-24hr,536.49335105
vehicle_breakdown,Bellary Road 1,False,<=1hr,48.2565839
water_logging,Non-corridor,False,>24hr,4496.882610116666
vehicle_breakdown,Non-corridor,False,<=1hr,45.58134771666666
tree_fall,Non-corridor,True,1-6hr,300.69633755
tree_fall,West of Chord Road,False,1-6hr,155.89571066666667
vehicle_breakdown,Mysore Road,False,<=1hr,26.13505413333333
tree_fall,Non-corridor,False,6-24hr,952.3543390833333
vehicle_breakdown,Old Madras Road,False,<=1hr,35.63385138333333
vehicle_breakdown,Tumkur Road,False,<=1hr,14.8788692
others,Non-corridor,False,>24hr,2533.2403664333333
vehicle_breakdown,Non-corridor,False,<=1hr,10.893157416666666
vehicle_breakdown,Non-corridor,False,<=1hr,48.53696371666667
vehicle_breakdown,Mysore Road,False,<=1hr,58.50245235
road_conditions,Magadi Road,False,>24hr,15344.172970083333
Debris,Non-corridor,False,>24hr,196314.30794898333
water_logging,Non-corridor,False,>24hr,4277.100367116666
others,Magadi Road,False,<=1hr,14.85765895
water_logging,Non-corridor,False,>24hr,2869.6824818166665
water_logging,Non-corridor,False,>24hr,5498.457785316667
water_logging,Non-corridor,False,>24hr,7237.5212427999995
water_logging,ORR West 1,False,>24hr,13915.386979166668
water_logging,Non-corridor,False,>24hr,14268.682006016666
water_logging,ORR North 2,False,1-6hr,106.64748336666666
pot_holes,Non-corridor,False,>24hr,171989.48454011665
water_logging,Mysore Road,True,<=1hr,34.89283663333333
water_logging,Non-corridor,False,6-24hr,948.7411337666667
water_logging,Non-corridor,False,1-6hr,63.20659305
water_logging,Mysore Road,True,1-6hr,214.58835468333334
water_logging,West of Chord Road,False,>24hr,18575.526297916665
water_logging,Bellary Road 1,False,1-6hr,160.49394478333335
water_logging,Mysore Road,False,>24hr,2454.942666616667
water_logging,Mysore Road,True,<=1hr,1.20292415
water_logging,Mysore Road,True,1-6hr,102.53868266666667
water_logging,Old Madras Road,False,1-6hr,65.57669031666667
water_logging,ORR East 1,False,<=1hr,2.4512035666666665
water_logging,Non-corridor,False,6-24hr,1437.0530988
water_logging,ORR North 1,False,<=1hr,46.07936715
water_logging,Old Madras Road,False,<=1hr,0.6965376666666666
water_logging,ORR North 2,False,>24hr,15180.639404116666
water_logging,Tumkur Road,False,>24hr,17313.578320166667
water_logging,Mysore Road,True,<=1hr,32.478422933333334
tree_fall,Non-corridor,True,<=1hr,44.1921915
others,Non-corridor,True,<=1hr,56.71689196666667
water_logging,Non-corridor,False,1-6hr,130.15376253333335
tree_fall,Tumkur Road,False,6-24hr,1153.7935038666667
water_logging,Tumkur Road,False,6-24hr,1416.37773795
water_logging,Mysore Road,False,>24hr,5642.406143316666
water_logging,Mysore Road,False,<=1hr,14.584563283333333
water_logging,Mysore Road,False,>24hr,5642.447306733333
water_logging,ORR West 1,False,>24hr,16721.59540315
water_logging,Varthur Road,False,>24hr,19520.157966466668
water_logging,Varthur Road,False,>24hr,5662.36376305
water_logging,Varthur Road,False,<=1hr,35.91581583333333
others,Non-corridor,True,6-24hr,1403.7603150166665
tree_fall,Non-corridor,False,1-6hr,64.03180449999999
tree_fall,Non-corridor,True,1-6hr,77.13955258333334
water_logging,Non-corridor,False,>24hr,13700.832331033334
water_logging,Non-corridor,False,>24hr,13700.209654616667
vehicle_breakdown,Tumkur Road,False,<=1hr,16.6484411
vehicle_breakdown,Non-corridor,False,<=1hr,15.931807983333334
vehicle_breakdown,Old Madras Road,False,<=1hr,35.37574233333333
vehicle_breakdown,Old Madras Road,False,<=1hr,21.099181166666664
tree_fall,Old Madras Road,False,<=1hr,54.21143968333333
others,Old Madras Road,False,6-24hr,623.1539982833333
tree_fall,Non-corridor,True,<=1hr,38.38311856666667
vehicle_breakdown,Non-corridor,False,<=1hr,48.38570516666667
water_logging,Non-corridor,False,1-6hr,100.97545570000001
tree_fall,Non-corridor,False,>24hr,17496.695538649998
vehicle_breakdown,Old Madras Road,False,1-6hr,93.39061898333333
tree_fall,Bannerghata Road,True,<=1hr,30.045177533333334
vehicle_breakdown,Mysore Road,False,1-6hr,86.21060556666666
vehicle_breakdown,Non-corridor,False,<=1hr,13.937764283333333
vehicle_breakdown,Non-corridor,False,<=1hr,21.3044091
others,Mysore Road,True,1-6hr,306.1306395666667
